Dataset,Algorithm,Classifier,Centroids,Accuracy,Precision,Recall,F1,n_clusters,error
FingerMovements,KNN,Majority Vote,0,0.523809524,0.524305556,0.523809524,0.521367521,15,
FingerMovements,Local DISSFCM,Turn Vote,2,0.476190476,0.473214286,0.476190476,0.46122449,2,0.01
FingerMovements,Local DISSFCM,Majority Vote,2,0.476190476,0.473214286,0.476190476,0.46122449,2,0.01
FingerMovements,Local DISSFCM,Min Move,2,0.547619048,0.548611111,0.547619048,0.545299145,2,0.01
FingerMovements,Local DISSFCM,Turn Vote,19,0.523809524,0.569078947,0.523809524,0.430508475,2,0.1
FingerMovements,Local DISSFCM,Majority Vote,19,0.523809524,0.569078947,0.523809524,0.430508475,2,0.1
FingerMovements,Local DISSFCM,Min Move,14,0.535714286,0.539498433,0.535714286,0.524321185,2,0.1
FingerMovements,Local DISSFCM,Turn Vote,22,0.547619048,0.547727273,0.547619048,0.54736245,2,1
FingerMovements,Local DISSFCM,Majority Vote,22,0.547619048,0.54805492,0.547619048,0.546590909,2,1
FingerMovements,Local DISSFCM,Min Move,2,0.488095238,0.487218503,0.488095238,0.479163663,2,1
FingerMovements,Local DISSFCM,Turn Vote,16,0.511904762,0.515873016,0.511904762,0.479365079,2,10
FingerMovements,Local DISSFCM,Majority Vote,16,0.523809524,0.5328125,0.523809524,0.48874011,2,10
FingerMovements,Local DISSFCM,Min Move,8,0.571428571,0.67027027,0.571428571,0.49867374,2,10
FingerMovements,Local DISSFCM,Turn Vote,24,0.55952381,0.601449275,0.55952381,0.50877193,4,0.01
FingerMovements,Local DISSFCM,Majority Vote,24,0.55952381,0.601449275,0.55952381,0.50877193,4,0.01
FingerMovements,Local DISSFCM,Min Move,10,0.55952381,0.565830721,0.55952381,0.54871497,4,0.01
FingerMovements,Local DISSFCM,Turn Vote,21,0.535714286,0.578455791,0.535714286,0.462510254,4,0.1
FingerMovements,Local DISSFCM,Majority Vote,21,0.535714286,0.578455791,0.535714286,0.462510254,4,0.1
FingerMovements,Local DISSFCM,Min Move,23,0.55952381,0.601449275,0.55952381,0.50877193,4,0.1
FingerMovements,Local DISSFCM,Turn Vote,18,0.523809524,0.527851459,0.523809524,0.505882353,4,1
FingerMovements,Local DISSFCM,Majority Vote,18,0.523809524,0.527851459,0.523809524,0.505882353,4,1
FingerMovements,Local DISSFCM,Min Move,4,0.547619048,0.550480769,0.547619048,0.541115584,4,1
FingerMovements,Local DISSFCM,Turn Vote,23,0.547619048,0.548611111,0.547619048,0.545299145,4,10
FingerMovements,Local DISSFCM,Majority Vote,23,0.55952381,0.560379528,0.55952381,0.557957616,4,10
FingerMovements,Local DISSFCM,Min Move,4,0.511904762,0.513166144,0.511904762,0.499927399,4,10
FingerMovements,Local DISSFCM,Turn Vote,28,0.607142857,0.607692308,0.607142857,0.606641124,6,0.01
FingerMovements,Local DISSFCM,Majority Vote,28,0.607142857,0.607692308,0.607142857,0.606641124,6,0.01
FingerMovements,Local DISSFCM,Min Move,12,0.55952381,0.559557572,0.55952381,0.559461375,6,0.01
FingerMovements,Local DISSFCM,Turn Vote,26,0.571428571,0.572916667,0.571428571,0.569230769,6,0.1
FingerMovements,Local DISSFCM,Majority Vote,26,0.571428571,0.572916667,0.571428571,0.569230769,6,0.1
FingerMovements,Local DISSFCM,Min Move,22,0.511904762,0.514967926,0.511904762,0.485586258,6,0.1
FingerMovements,Local DISSFCM,Turn Vote,31,0.523809524,0.529166667,0.523809524,0.500891266,6,1
FingerMovements,Local DISSFCM,Majority Vote,31,0.523809524,0.527851459,0.523809524,0.505882353,6,1
FingerMovements,Local DISSFCM,Min Move,31,0.547619048,0.54805492,0.547619048,0.546590909,6,1
FingerMovements,Local DISSFCM,Turn Vote,22,0.535714286,0.538344492,0.535714286,0.527613554,6,10
FingerMovements,Local DISSFCM,Majority Vote,22,0.547619048,0.550480769,0.547619048,0.541115584,6,10
FingerMovements,Local DISSFCM,Min Move,20,0.535714286,0.547619048,0.535714286,0.504761905,6,10
FingerMovements,Local IFCM,Turn Vote,2,0.607142857,0.612299465,0.607142857,0.602580645,2,
FingerMovements,Local IFCM,Majority Vote,2,0.607142857,0.612299465,0.607142857,0.602580645,2,
FingerMovements,Local IFCM,Min Move,2,0.619047619,0.626201923,0.619047619,0.613571018,2,
FingerMovements,Local IFCM,Turn Vote,4,0.535714286,0.535734543,0.535714286,0.535648476,4,
FingerMovements,Local IFCM,Majority Vote,4,0.511904762,0.511965812,0.511904762,0.511281396,4,
FingerMovements,Local IFCM,Min Move,4,0.547619048,0.550480769,0.547619048,0.541115584,4,
FingerMovements,Local IFCM,Turn Vote,6,0.5,0.5,0.5,0.492811961,6,
FingerMovements,Local IFCM,Majority Vote,6,0.488095238,0.487218503,0.488095238,0.479163663,6,
FingerMovements,Local IFCM,Min Move,6,0.571428571,0.580357143,0.571428571,0.559183673,6,
FingerMovements,Local IFCM,Turn Vote,8,0.583333333,0.58453134,0.583333333,0.581851799,8,
FingerMovements,Local IFCM,Majority Vote,8,0.583333333,0.58453134,0.583333333,0.581851799,8,
FingerMovements,Local IFCM,Min Move,8,0.55952381,0.601449275,0.55952381,0.50877193,8,
FingerMovements,Local IFCM,Turn Vote,10,0.511904762,0.511911514,0.511904762,0.511835578,10,
FingerMovements,Local IFCM,Majority Vote,10,0.5,0.5,0.5,0.499716393,10,
FingerMovements,Local IFCM,Min Move,10,0.595238095,0.598823529,0.595238095,0.591533181,10,
FingerMovements,Local IFCM,Turn Vote,12,0.583333333,0.58453134,0.583333333,0.581851799,12,
FingerMovements,Local IFCM,Majority Vote,12,0.571428571,0.57208238,0.571428571,0.570454545,12,
FingerMovements,Local IFCM,Min Move,12,0.571428571,0.571590909,0.571428571,0.571185479,12,
FingerMovements,Local IFCM,Turn Vote,14,0.511904762,0.513166144,0.511904762,0.499927399,14,
FingerMovements,Local IFCM,Majority Vote,14,0.535714286,0.537433155,0.535714286,0.530322581,14,
FingerMovements,Local IFCM,Min Move,14,0.630952381,0.632834963,0.630952381,0.629640165,14,
FingerMovements,Local IFCM,Turn Vote,16,0.571428571,0.574117647,0.571428571,0.567505721,16,
FingerMovements,Local IFCM,Majority Vote,16,0.571428571,0.574117647,0.571428571,0.567505721,16,
FingerMovements,Local IFCM,Min Move,16,0.583333333,0.642028986,0.583333333,0.535324798,16,
FingerMovements,Local IFCM,Turn Vote,18,0.583333333,0.587344029,0.583333333,0.578494624,18,
FingerMovements,Local IFCM,Majority Vote,18,0.607142857,0.608683151,0.607142857,0.605745982,18,
FingerMovements,Local IFCM,Min Move,18,0.55952381,0.55982906,0.55952381,0.55896126,18,
FingerMovements,Local IFCM,Turn Vote,20,0.523809524,0.524705882,0.523809524,0.519450801,20,
FingerMovements,Local IFCM,Majority Vote,20,0.511904762,0.512244898,0.511904762,0.508491508,20,
FingerMovements,Local IFCM,Min Move,20,0.55952381,0.61375948,0.55952381,0.499919549,20,
